Entity,Code,Year,Fossil fuels per capita (kWh)
Cyprus,CYP,1998,30194.31
Cyprus,CYP,1999,31188.66
Cyprus,CYP,2000,32090.28
Cyprus,CYP,2001,31885.08
Cyprus,CYP,2002,30896.58
Cyprus,CYP,2003,32282.02
Cyprus,CYP,2004,30917.04
Cyprus,CYP,2005,34037.14
Cyprus,CYP,2006,32894.46
Cyprus,CYP,2007,32862.78
Cyprus,CYP,2008,32941.90
Cyprus,CYP,2009,31630.71
Cyprus,CYP,2010,30255.54
Cyprus,CYP,2011,29356.96
Cyprus,CYP,2012,27042.11
Cyprus,CYP,2013,23767.19
Cyprus,CYP,2014,23693.99
Cyprus,CYP,2015,24090.73
Cyprus,CYP,2016,26043.21
Cyprus,CYP,2017,26534.15
Cyprus,CYP,2018,26158.96
Cyprus,CYP,2019,25853.00
Czech Republic,CZE,1965,47108.26
Czech Republic,CZE,1966,47455.91
Czech Republic,CZE,1967,46789.68
Czech Republic,CZE,1968,48996.12
Czech Republic,CZE,1969,51197.55
Czech Republic,CZE,1970,53148.76
Czech Republic,CZE,1971,55867.73
Czech Republic,CZE,1972,55920.35
Czech Republic,CZE,1973,55999.25
Czech Republic,CZE,1974,56040.09
Czech Republic,CZE,1975,57987.69
Czech Republic,CZE,1976,59344.19
Czech Republic,CZE,1977,60761.95
Czech Republic,CZE,1978,61287.32
Czech Republic,CZE,1979,61501.79
Czech Republic,CZE,1980,59304.51
Czech Republic,CZE,1981,58858.90
Czech Republic,CZE,1982,58279.49
Czech Republic,CZE,1983,58384.84
Czech Republic,CZE,1984,60240.67
Czech Republic,CZE,1985,59991.06
Czech Republic,CZE,1986,59606.73
Czech Republic,CZE,1987,59610.96
Czech Republic,CZE,1988,59663.08
Czech Republic,CZE,1989,57653.44
Czech Republic,CZE,1990,49086.28
Czech Republic,CZE,1991,44461.10
Czech Republic,CZE,1992,42891.40
Czech Republic,CZE,1993,42329.92
Czech Republic,CZE,1994,40948.72
Czech Republic,CZE,1995,42876.48
Czech Republic,CZE,1996,44391.37
Czech Republic,CZE,1997,42551.06
Czech Republic,CZE,1998,41118.69
Czech Republic,CZE,1999,39146.58
Czech Republic,CZE,2000,41634.09
Czech Republic,CZE,2001,42397.48
Czech Republic,CZE,2002,41421.60
Czech Republic,CZE,2003,42607.50
Czech Republic,CZE,2004,43612.36
Czech Republic,CZE,2005,43131.74
Czech Republic,CZE,2006,43479.83
Czech Republic,CZE,2007,42710.26
Czech Republic,CZE,2008,41219.19
Czech Republic,CZE,2009,38509.62
Czech Republic,CZE,2010,39774.48
Czech Republic,CZE,2011,38147.99
Czech Republic,CZE,2012,37178.82
Czech Republic,CZE,2013,35904.14
Czech Republic,CZE,2014,35035.95
Czech Republic,CZE,2015,35082.76
Czech Republic,CZE,2016,35051.74
Czech Republic,CZE,2017,35898.34
Czech Republic,CZE,2018,35470.55
Czech Republic,CZE,2019,34636.42
Denmark,DNK,1965,34902.20
Denmark,DNK,1966,39404.23
Denmark,DNK,1967,39331.48
Denmark,DNK,1968,40814.82
Denmark,DNK,1969,46536.38
Denmark,DNK,1970,49263.57
Denmark,DNK,1971,46264.48
Denmark,DNK,1972,48541.68
Denmark,DNK,1973,46720.91
Denmark,DNK,1974,42301.75
Denmark,DNK,1975,41512.45
Denmark,DNK,1976,45539.69
Denmark,DNK,1977,46323.83
Denmark,DNK,1978,46874.77
Denmark,DNK,1979,46695.71
Denmark,DNK,1980,45438.96
Denmark,DNK,1981,40802.25
Denmark,DNK,1982,39010.39
Denmark,DNK,1983,37076.02
Denmark,DNK,1984,37724.79
Denmark,DNK,1985,42522.71
Denmark,DNK,1986,43406.63
Denmark,DNK,1987,41791.15
Denmark,DNK,1988,41212.71
Denmark,DNK,1989,37831.96
Denmark,DNK,1990,38786.88
Denmark,DNK,1991,44511.56
Denmark,DNK,1992,41315.76
Denmark,DNK,1993,43506.18
Denmark,DNK,1994,46587.45
Denmark,DNK,1995,45477.58
Denmark,DNK,1996,53957.59
Denmark,DNK,1997,48144.47
Denmark,DNK,1998,45628.21
Denmark,DNK,1999,43740.95
Denmark,DNK,2000,41141.53
Denmark,DNK,2001,40996.02
Denmark,DNK,2002,40280.21
Denmark,DNK,2003,42895.97
Denmark,DNK,2004,39479.60
Denmark,DNK,2005,37661.95
Denmark,DNK,2006,42163.54
Denmark,DNK,2007,39008.56
Denmark,DNK,2008,37276.08
Denmark,DNK,2009,34610.40
Denmark,DNK,2010,35269.60
Denmark,DNK,2011,31784.74
Denmark,DNK,2012,28283.67
Denmark,DNK,2013,29255.56
Denmark,DNK,2014,26991.37
Denmark,DNK,2015,25246.37
Denmark,DNK,2016,25719.74
Denmark,DNK,2017,24346.69
Denmark,DNK,2018,24337.70
Denmark,DNK,2019,22947.35
Ecuador,ECU,1965,1510.42
Ecuador,ECU,1966,1531.72
Ecuador,ECU,1967,1606.32
Ecuador,ECU,1968,1864.13
Ecuador,ECU,1969,1915.70
Ecuador,ECU,1970,2236.85
Ecuador,ECU,1971,2389.99
Ecuador,ECU,1972,2433.25
Ecuador,ECU,1973,2549.61
Ecuador,ECU,1974,2897.15
Ecuador,ECU,1975,2802.59
Ecuador,ECU,1976,3037.81
Ecuador,ECU,1977,3581.18
Ecuador,ECU,1978,3567.00
Ecuador,ECU,1979,3661.56
Ecuador,ECU,1980,4536.20
Ecuador,ECU,1981,4970.92
Ecuador,ECU,1982,5311.68
Ecuador,ECU,1983,4782.59
Ecuador,ECU,1984,4750.74
Ecuador,ECU,1985,5655.46
Ecuador,ECU,1986,5600.78
Ecuador,ECU,1987,5498.01
Ecuador,ECU,1988,6334.65
Ecuador,ECU,1989,6384.97
Ecuador,ECU,1990,6473.79
Ecuador,ECU,1991,7106.84
Ecuador,ECU,1992,6930.57
Ecuador,ECU,1993,6847.02
Ecuador,ECU,1994,7218.54
Ecuador,ECU,1995,6944.97
Ecuador,ECU,1996,7617.81
Ecuador,ECU,1997,8442.27
Ecuador,ECU,1998,8328.94
Ecuador,ECU,1999,7152.97
Ecuador,ECU,2000,6435.33
Ecuador,ECU,2001,6557.50
Ecuador,ECU,2002,6248.56
Ecuador,ECU,2003,6350.18
Ecuador,ECU,2004,6815.74
Ecuador,ECU,2005,7280.79
Ecuador,ECU,2006,7601.66
Ecuador,ECU,2007,7552.03
Ecuador,ECU,2008,7607.88
Ecuador,ECU,2009,7666.98
Ecuador,ECU,2010,8681.30
Ecuador,ECU,2011,8716.85
Ecuador,ECU,2012,8998.28
Ecuador,ECU,2013,9428.94
Ecuador,ECU,2014,9762.81
Ecuador,ECU,2015,9299.36
Ecuador,ECU,2016,8657.13
Ecuador,ECU,2017,8294.11
Ecuador,ECU,2018,8706.54
Ecuador,ECU,2019,8267.90
Egypt,EGY,1965,2844.03
Egypt,EGY,1966,2915.22
Egypt,EGY,1967,2394.78
Egypt,EGY,1968,2440.37
Egypt,EGY,1969,1826.98
Egypt,EGY,1970,2247.39
Egypt,EGY,1971,2239.09
Egypt,EGY,1972,2465.90
Egypt,EGY,1973,2258.60
Egypt,EGY,1974,2495.22
Egypt,EGY,1975,2703.12
Egypt,EGY,1976,3165.57
Egypt,EGY,1977,3329.57
Egypt,EGY,1978,3415.78
Egypt,EGY,1979,3730.37
Egypt,EGY,1980,4226.24
Egypt,EGY,1981,4749.89
Egypt,EGY,1982,5225.74
Egypt,EGY,1983,5619.67
Egypt,EGY,1984,6017.16
Egypt,EGY,1985,6126.78
Egypt,EGY,1986,6129.41
Egypt,EGY,1987,6271.60
Egypt,EGY,1988,6312.74
Egypt,EGY,1989,6491.24
Egypt,EGY,1990,6538.62
Egypt,EGY,1991,6482.35
Egypt,EGY,1992,6341.70
Egypt,EGY,1993,6270.16
Egypt,EGY,1994,6244.16
Egypt,EGY,1995,6492.67
Egypt,EGY,1996,6718.58
Egypt,EGY,1997,6868.24
Egypt,EGY,1998,7016.84
Egypt,EGY,1999,7346.61
Egypt,EGY,2000,7639.33
Egypt,EGY,2001,7916.33
Egypt,EGY,2002,7914.50
Egypt,EGY,2003,8309.99
Egypt,EGY,2004,8562.49
Egypt,EGY,2005,8857.68
Egypt,EGY,2006,9150.75
Egypt,EGY,2007,9500.31
Egypt,EGY,2008,9941.08
Egypt,EGY,2009,10206.81
Egypt,EGY,2010,10564.60
Egypt,EGY,2011,10503.31
Egypt,EGY,2012,10818.20
Egypt,EGY,2013,10498.83
Egypt,EGY,2014,10241.44
Egypt,EGY,2015,10247.31
Egypt,EGY,2016,10569.28
Egypt,EGY,2017,10661.83
Egypt,EGY,2018,10629.14
Egypt,EGY,2019,10263.14
Estonia,EST,1985,77827.01
Estonia,EST,1986,76746.71
Estonia,EST,1987,77154.38
Estonia,EST,1988,75212.89
Estonia,EST,1989,77213.47
Estonia,EST,1990,76943.92
Estonia,EST,1991,70188.10
Estonia,EST,1992,51753.02
Estonia,EST,1993,41959.62
Estonia,EST,1994,43291.34
Estonia,EST,1995,41071.79
Estonia,EST,1996,43763.29
Estonia,EST,1997,43524.17
Estonia,EST,1998,40829.46
Estonia,EST,1999,37482.27
Estonia,EST,2000,38486.91
Estonia,EST,2001,40213.44
Estonia,EST,2002,40198.26
Estonia,EST,2003,43985.54
Estonia,EST,2004,46241.65
Estonia,EST,2005,45707.78
Estonia,EST,2006,45177.72
Estonia,EST,2007,51398.75
Estonia,EST,2008,49110.40
Estonia,EST,2009,43068.80
Estonia,EST,2010,51407.68
Estonia,EST,2011,52959.08
Estonia,EST,2012,53234.61
Estonia,EST,2013,55885.62
Estonia,EST,2014,54259.37
Estonia,EST,2015,50300.52
Estonia,EST,2016,50585.52
Estonia,EST,2017,54371.18
Estonia,EST,2018,58570.54
Estonia,EST,2019,46199.99
Europe,,1965,18044.74
Europe,,1966,18356.83
Europe,,1967,18789.76
Europe,,1968,19946.37
Europe,,1969,21365.91
Europe,,1970,22630.49
Europe,,1971,23099.89
Europe,,1972,24007.12
Europe,,1973,25287.10
Europe,,1974,24586.82
Europe,,1975,24026.47
Europe,,1976,25430.91
Europe,,1977,25331.18
Europe,,1978,26191.48
Europe,,1979,26958.73
Europe,,1980,26016.40
Europe,,1981,24808.08
Europe,,1982,24073.50
Europe,,1983,23922.24
Europe,,1984,24073.56
Europe,,1985,28734.53
Europe,,1986,29070.94
Europe,,1987,29352.09
Europe,,1988,29147.53
Europe,,1989,29043.99
Europe,,1990,29195.89
Europe,,1991,28484.28
Europe,,1992,27323.18
Europe,,1993,26392.54
Europe,,1994,25671.79
Europe,,1995,26131.82
Europe,,1996,26862.29
Europe,,1997,26566.02
Europe,,1998,26810.02
Europe,,1999,26614.24
Europe,,2000,26849.52
Europe,,2001,27142.21
Europe,,2002,27088.81
Europe,,2003,27736.47
Europe,,2004,27916.35
Europe,,2005,28015.66
Europe,,2006,28239.70
Europe,,2007,27930.68
Europe,,2008,27495.63
Europe,,2009,25504.79
Europe,,2010,26183.42
Europe,,2011,25475.70
Europe,,2012,24978.27
Europe,,2013,24379.71
Europe,,2014,23024.32
Europe,,2015,23125.02
Europe,,2016,23541.47
Europe,,2017,23830.63
Europe,,2018,23482.27
Europe,,2019,22937.31
Finland,FIN,1965,19204.50
Finland,FIN,1966,21975.39
Finland,FIN,1967,22633.38
Finland,FIN,1968,25906.71
Finland,FIN,1969,30223.95
Finland,FIN,1970,33292.62
Finland,FIN,1971,33484.22
Finland,FIN,1972,35695.08
Finland,FIN,1973,39677.93
Finland,FIN,1974,36258.08
Finland,FIN,1975,37115.76
Finland,FIN,1976,41403.13
Finland,FIN,1977,40746.52
Finland,FIN,1978,43663.16
Finland,FIN,1979,45002.20
Finland,FIN,1980,44833.53
Finland,FIN,1981,38571.93
Finland,FIN,1982,36798.33
Finland,FIN,1983,35227.69
Finland,FIN,1984,36825.80
Finland,FIN,1985,39821.84
Finland,FIN,1986,40290.57
Finland,FIN,1987,42083.92
Finland,FIN,1988,41865.97
Finland,FIN,1989,42453.29
Finland,FIN,1990,44488.62
Finland,FIN,1991,44209.69
Finland,FIN,1992,42719.48
Finland,FIN,1993,43233.42
Finland,FIN,1994,47293.79
Finland,FIN,1995,43296.74
Finland,FIN,1996,46891.55
Finland,FIN,1997,45509.43
Finland,FIN,1998,44829.09
Finland,FIN,1999,44560.79
Finland,FIN,2000,44040.29
Finland,FIN,2001,46445.08
Finland,FIN,2002,48328.31
Finland,FIN,2003,53612.51
Finland,FIN,2004,49515.95
Finland,FIN,2005,43634.53
Finland,FIN,2006,49027.48
Finland,FIN,2007,47568.88
Finland,FIN,2008,43350.36
Finland,FIN,2009,40942.03
Finland,FIN,2010,45621.12
Finland,FIN,2011,40534.11
Finland,FIN,2012,36486.43
Finland,FIN,2013,37893.15
Finland,FIN,2014,34832.62
Finland,FIN,2015,32565.48
Finland,FIN,2016,34713.15
Finland,FIN,2017,32524.46
Finland,FIN,2018,33078.66
Finland,FIN,2019,30443.72
France,FRA,1965,23970.39
France,FRA,1966,24002.90
France,FRA,1967,25884.13
France,FRA,1968,26901.55
France,FRA,1969,29573.55
France,FRA,1970,31814.52
France,FRA,1971,33215.62
France,FRA,1972,35162.95
France,FRA,1973,38247.51
France,FRA,1974,36746.86
France,FRA,1975,33767.74
France,FRA,1976,36820.96
France,FRA,1977,35530.27
France,FRA,1978,36980.67
France,FRA,1979,37681.42
France,FRA,1980,35700.16
France,FRA,1981,32662.88
France,FRA,1982,30848.95
France,FRA,1983,29915.17
France,FRA,1984,28912.23
France,FRA,1985,28636.16
France,FRA,1986,27997.87
France,FRA,1987,27660.46
France,FRA,1988,27292.03
France,FRA,1989,27865.47
France,FRA,1990,28257.30
France,FRA,1991,30009.17
France,FRA,1992,29357.72
France,FRA,1993,27994.81
France,FRA,1994,26945.81
France,FRA,1995,27424.18
France,FRA,1996,28526.57
France,FRA,1997,27905.44
France,FRA,1998,29411.57
France,FRA,1999,29347.75
France,FRA,2000,29140.18
France,FRA,2001,29055.65
France,FRA,2002,28385.45
France,FRA,2003,28715.57
France,FRA,2004,28702.22
France,FRA,2005,28510.96
France,FRA,2006,27820.84
France,FRA,2007,27077.16
France,FRA,2008,26711.85
France,FRA,2009,25385.38
France,FRA,2010,25603.94
France,FRA,2011,23783.10
France,FRA,2012,23613.06
France,FRA,2013,23500.41
France,FRA,2014,21259.90
France,FRA,2015,21577.36
France,FRA,2016,21956.29
France,FRA,2017,22182.34
France,FRA,2018,21615.60
France,FRA,2019,21251.26
Germany,DEU,1965,38304.50
Germany,DEU,1966,38068.26
Germany,DEU,1967,37704.63
Germany,DEU,1968,40019.96
Germany,DEU,1969,42999.98
Germany,DEU,1970,45022.89
Germany,DEU,1971,45474.54
Germany,DEU,1972,46905.09
Germany,DEU,1973,49468.04
Germany,DEU,1974,48427.47
Germany,DEU,1975,46186.02
Germany,DEU,1976,49352.44
Germany,DEU,1977,48726.76
Germany,DEU,1978,50515.27
Germany,DEU,1979,53242.20
Germany,DEU,1980,51337.29
Germany,DEU,1981,49375.72
Germany,DEU,1982,47316.71
Germany,DEU,1983,48048.88
Germany,DEU,1984,49060.34
Germany,DEU,1985,49428.95
Germany,DEU,1986,49153.04
Germany,DEU,1987,49018.91
Germany,DEU,1988,48477.33
Germany,DEU,1989,47569.81
Germany,DEU,1990,46852.41
Germany,DEU,1991,45544.85
Germany,DEU,1992,43742.52
Germany,DEU,1993,43426.66
Germany,DEU,1994,42759.20
Germany,DEU,1995,42673.01
Germany,DEU,1996,43999.22
Germany,DEU,1997,42958.53
Germany,DEU,1998,42773.39
Germany,DEU,1999,41686.72
Germany,DEU,2000,41667.54
Germany,DEU,2001,42482.68
Germany,DEU,2002,41798.73
Germany,DEU,2003,41721.51
Germany,DEU,2004,41236.72
Germany,DEU,2005,40540.89
Germany,DEU,2006,41248.77
Germany,DEU,2007,39544.65
Germany,DEU,2008,39793.33
Germany,DEU,2009,37310.69
Germany,DEU,2010,38780.75
Germany,DEU,2011,37507.07
Germany,DEU,2012,37698.57
Germany,DEU,2013,38773.58
Germany,DEU,2014,36380.18
Germany,DEU,2015,36450.01
Germany,DEU,2016,37254.59
Germany,DEU,2017,37084.85
Germany,DEU,2018,35518.38
Germany,DEU,2019,33836.22
Greece,GRC,1965,9081.82
Greece,GRC,1966,9603.60
Greece,GRC,1967,10610.84
Greece,GRC,1968,11097.35
Greece,GRC,1969,11451.75
Greece,GRC,1970,12530.95
Greece,GRC,1971,15004.12
Greece,GRC,1972,16820.60
Greece,GRC,1973,19497.78
Greece,GRC,1974,18835.98
Greece,GRC,1975,21336.97
Greece,GRC,1976,23394.09
Greece,GRC,1977,23933.76
Greece,GRC,1978,23681.68
Greece,GRC,1979,20228.25
Greece,GRC,1980,19844.12
Greece,GRC,1981,19181.42
Greece,GRC,1982,19256.25
Greece,GRC,1983,19610.54
Greece,GRC,1984,20237.48
Greece,GRC,1985,21329.89
Greece,GRC,1986,21149.72
Greece,GRC,1987,23253.16
Greece,GRC,1988,24611.58
Greece,GRC,1989,26727.91
Greece,GRC,1990,28015.79
Greece,GRC,1991,27636.50
Greece,GRC,1992,28015.60
Greece,GRC,1993,28124.11
Greece,GRC,1994,28247.58
Greece,GRC,1995,28775.80
Greece,GRC,1996,29137.40
Greece,GRC,1997,29883.26
Greece,GRC,1998,31657.96
Greece,GRC,1999,31194.57
Greece,GRC,2000,32954.82
Greece,GRC,2001,33435.67
Greece,GRC,2002,33279.00
Greece,GRC,2003,34352.57
Greece,GRC,2004,34364.18
Greece,GRC,2005,34488.11
Greece,GRC,2006,35484.41
Greece,GRC,2007,37127.43
Greece,GRC,2008,35773.36
Greece,GRC,2009,34230.23
Greece,GRC,2010,32090.40
Greece,GRC,2011,31980.07
Greece,GRC,2012,29784.53
Greece,GRC,2013,27165.30
Greece,GRC,2014,25981.74
Greece,GRC,2015,25650.70
Greece,GRC,2016,25281.64
Greece,GRC,2017,27228.49
Greece,GRC,2018,26655.74
Greece,GRC,2019,26515.01
Hong Kong,HKG,1965,7586.40
Hong Kong,HKG,1966,8044.51
Hong Kong,HKG,1967,9294.57
Hong Kong,HKG,1968,9837.46
Hong Kong,HKG,1969,11328.74
Hong Kong,HKG,1970,11946.40
Hong Kong,HKG,1971,12406.67
Hong Kong,HKG,1972,13878.75
Hong Kong,HKG,1973,14165.95
Hong Kong,HKG,1974,14233.73
Hong Kong,HKG,1975,13097.44
Hong Kong,HKG,1976,15046.47
Hong Kong,HKG,1977,15751.65
Hong Kong,HKG,1978,15849.12
Hong Kong,HKG,1979,15752.85
Hong Kong,HKG,1980,15690.26
Hong Kong,HKG,1981,16373.54
Hong Kong,HKG,1982,17665.16
Hong Kong,HKG,1983,18454.04
Hong Kong,HKG,1984,18637.26
Hong Kong,HKG,1985,19059.64
Hong Kong,HKG,1986,19652.15
Hong Kong,HKG,1987,21229.57
Hong Kong,HKG,1988,24050.60
Hong Kong,HKG,1989,25302.79
Hong Kong,HKG,1990,24329.23
Hong Kong,HKG,1991,24894.75
Hong Kong,HKG,1992,28973.41
Hong Kong,HKG,1993,31292.59
Hong Kong,HKG,1994,28015.50
Hong Kong,HKG,1995,29697.70
Hong Kong,HKG,1996,29193.53
Hong Kong,HKG,1997,28998.93
Hong Kong,HKG,1998,29021.96
Hong Kong,HKG,1999,28920.87
Hong Kong,HKG,2000,29893.35
Hong Kong,HKG,2001,37422.42
Hong Kong,HKG,2002,36322.40
Hong Kong,HKG,2003,37383.74
Hong Kong,HKG,2004,41738.64
Hong Kong,HKG,2005,39895.23
Hong Kong,HKG,2006,42009.81
Hong Kong,HKG,2007,44446.24
Hong Kong,HKG,2008,41100.15
Hong Kong,HKG,2009,44600.07
Hong Kong,HKG,2010,46081.60
Hong Kong,HKG,2011,46935.90
Hong Kong,HKG,2012,44883.67
Hong Kong,HKG,2013,45813.02
Hong Kong,HKG,2014,44476.09
Hong Kong,HKG,2015,45399.42
Hong Kong,HKG,2016,46223.25
Hong Kong,HKG,2017,49156.40
Hong Kong,HKG,2018,49022.56
Hong Kong,HKG,2019,46324.79
Hungary,HUN,1965,18166.55
Hungary,HUN,1966,18335.35
Hungary,HUN,1967,17430.98
Hungary,HUN,1968,18011.94
Hungary,HUN,1969,19215.96
Hungary,HUN,1970,20632.80
Hungary,HUN,1971,21236.13
Hungary,HUN,1972,21863.89
Hungary,HUN,1973,23617.33
Hungary,HUN,1974,24272.57
Hungary,HUN,1975,25575.87
Hungary,HUN,1976,27194.84
Hungary,HUN,1977,28442.16
Hungary,HUN,1978,30265.58
Hungary,HUN,1979,29850.05
Hungary,HUN,1980,29896.58
Hungary,HUN,1981,29600.27
Hungary,HUN,1982,29817.45
Hungary,HUN,1983,28775.41
Hungary,HUN,1984,29367.64
Hungary,HUN,1985,29768.69
Hungary,HUN,1986,29499.34
Hungary,HUN,1987,30069.81
Hungary,HUN,1988,28750.02
Hungary,HUN,1989,27881.39
Hungary,HUN,1990,27621.32
Hungary,HUN,1991,25617.25
Hungary,HUN,1992,23889.20
Hungary,HUN,1993,23540.30
Hungary,HUN,1994,23834.11
Hungary,HUN,1995,24036.47
Hungary,HUN,1996,24525.80
Hungary,HUN,1997,23848.46
Hungary,HUN,1998,24237.46
Hungary,HUN,1999,24316.46
Hungary,HUN,2000,23452.34
Hungary,HUN,2001,24340.75
Hungary,HUN,2002,24073.70
Hungary,HUN,2003,25111.64
Hungary,HUN,2004,24997.67
Hungary,HUN,2005,26271.86
Hungary,HUN,2006,26113.07
Hungary,HUN,2007,25349.87
Hungary,HUN,2008,24693.29
Hungary,HUN,2009,22048.56
Hungary,HUN,2010,22584.86
Hungary,HUN,2011,22661.61
Hungary,HUN,2012,20765.53
Hungary,HUN,2013,19671.05
Hungary,HUN,2014,19592.31
Hungary,HUN,2015,20868.50
Hungary,HUN,2016,21309.20
Hungary,HUN,2017,22653.67
Hungary,HUN,2018,22918.20
Hungary,HUN,2019,22967.59
Iceland,ISL,1965,29627.56
Iceland,ISL,1966,31318.67
Iceland,ISL,1967,30023.19
Iceland,ISL,1968,31516.48
Iceland,ISL,1969,28581.48
Iceland,ISL,1970,28880.64
Iceland,ISL,1971,30969.59
Iceland,ISL,1972,32689.88
Iceland,ISL,1973,37299.26
Iceland,ISL,1974,34324.38
Iceland,ISL,1975,31940.93
Iceland,ISL,1976,31799.26
Iceland,ISL,1977,32955.69
Iceland,ISL,1978,34413.99
Iceland,ISL,1979,33920.79
Iceland,ISL,1980,31607.88
Iceland,ISL,1981,31215.66
Iceland,ISL,1982,28315.79
Iceland,ISL,1983,27913.86
Iceland,ISL,1984,29545.89
Iceland,ISL,1985,29310.26
Iceland,ISL,1986,29863.77
Iceland,ISL,1987,30843.66
Iceland,ISL,1988,31747.82
Iceland,ISL,1989,33686.72
Iceland,ISL,1990,33736.80
Iceland,ISL,1991,31579.66
Iceland,ISL,1992,32901.69
Iceland,ISL,1993,33736.84
Iceland,ISL,1994,33860.21
Iceland,ISL,1995,34082.12
Iceland,ISL,1996,37452.63
Iceland,ISL,1997,36499.93
Iceland,ISL,1998,36774.35
Iceland,ISL,1999,36734.56
Iceland,ISL,2000,38207.94
Iceland,ISL,2001,36045.35
Iceland,ISL,2002,37047.85
Iceland,ISL,2003,36936.20
Iceland,ISL,2004,38244.69
Iceland,ISL,2005,38156.64
Iceland,ISL,2006,38176.82
Iceland,ISL,2007,37932.81
Iceland,ISL,2008,34212.43
Iceland,ISL,2009,31204.65
Iceland,ISL,2010,29820.70
Iceland,ISL,2011,29189.69
Iceland,ISL,2012,28721.97
Iceland,ISL,2013,30283.12
Iceland,ISL,2014,30600.33
Iceland,ISL,2015,33333.34
Iceland,ISL,2016,36696.50
Iceland,ISL,2017,40233.81
Iceland,ISL,2018,42086.05
Iceland,ISL,2019,37053.46
India,IND,1965,1127.53
India,IND,1966,1136.56
India,IND,1967,1137.98
India,IND,1968,1180.68
India,IND,1969,1277.00
India,IND,1970,1206.85
India,IND,1971,1220.20
India,IND,1972,1269.04
India,IND,1973,1253.84
India,IND,1974,1315.21
India,IND,1975,1361.94
India,IND,1976,1394.55
India,IND,1977,1439.56
India,IND,1978,1420.89
India,IND,1979,1487.75
India,IND,1980,1498.97
India,IND,1981,1632.10
India,IND,1982,1614.90
India,IND,1983,1673.62
India,IND,1984,1735.34
India,IND,1985,1808.18
India,IND,1986,1902.68
India,IND,1987,2004.41
India,IND,1988,2129.71
India,IND,1989,2273.52
India,IND,1990,2388.12
India,IND,1991,2459.16
India,IND,1992,2556.27
India,IND,1993,2572.69
India,IND,1994,2644.80
India,IND,1995,2811.67
India,IND,1996,2896.08
India,IND,1997,3004.01
India,IND,1998,3099.30
India,IND,1999,3130.83
India,IND,2000,3254.80
India,IND,2001,3220.97
India,IND,2002,3332.87
India,IND,2003,3412.97
India,IND,2004,3530.44
India,IND,2005,3715.22
India,IND,2006,3816.08
India,IND,2007,4085.21
India,IND,2008,4288.69
India,IND,2009,4584.16
India,IND,2010,4725.89
India,IND,2011,4878.24
India,IND,2012,5106.99
India,IND,2013,5212.59
India,IND,2014,5508.08
India,IND,2015,5642.02
India,IND,2016,5837.03
India,IND,2017,5992.31
India,IND,2018,6283.86
India,IND,2019,6303.31
Indonesia,IDN,1965,789.08
Indonesia,IDN,1966,746.21
Indonesia,IDN,1967,708.61
Indonesia,IDN,1968,723.38
Indonesia,IDN,1969,801.78
Indonesia,IDN,1970,823.92
Indonesia,IDN,1971,829.87
Indonesia,IDN,1972,862.86
Indonesia,IDN,1973,944.23
Indonesia,IDN,1974,984.98
Indonesia,IDN,1975,1182.88
Indonesia,IDN,1976,1230.38
Indonesia,IDN,1977,1579.79
Indonesia,IDN,1978,1722.83
Indonesia,IDN,1979,1920.80
Indonesia,IDN,1980,2010.81
Indonesia,IDN,1981,2136.33
Indonesia,IDN,1982,2126.54
Indonesia,IDN,1983,2193.69
Indonesia,IDN,1984,2324.05
Indonesia,IDN,1985,2412.82
Indonesia,IDN,1986,2598.31
Indonesia,IDN,1987,2695.91
Indonesia,IDN,1988,2788.87
Indonesia,IDN,1989,3018.30
Indonesia,IDN,1990,3255.36
Indonesia,IDN,1991,3467.37
Indonesia,IDN,1992,3720.57
Indonesia,IDN,1993,3886.80
Indonesia,IDN,1994,4105.06
Indonesia,IDN,1995,4302.05
Indonesia,IDN,1996,4521.07
Indonesia,IDN,1997,4887.19
Indonesia,IDN,1998,4663.15
Indonesia,IDN,1999,5026.35
Indonesia,IDN,2000,5400.71
Indonesia,IDN,2001,5615.21
Indonesia,IDN,2002,5816.21
Indonesia,IDN,2003,6204.48
Indonesia,IDN,2004,6080.16
Indonesia,IDN,2005,6141.95
Indonesia,IDN,2006,6165.16
Indonesia,IDN,2007,6519.21
Indonesia,IDN,2008,6331.85
Indonesia,IDN,2009,6467.07
Indonesia,IDN,2010,6962.79
Indonesia,IDN,2011,7572.91
Indonesia,IDN,2012,7869.97
Indonesia,IDN,2013,8044.24
Indonesia,IDN,2014,7402.40
Indonesia,IDN,2015,7368.31
Indonesia,IDN,2016,7362.04
Indonesia,IDN,2017,7559.45
Indonesia,IDN,2018,8116.42
Indonesia,IDN,2019,8589.72
Iran,IRN,1965,3783.39
Iran,IRN,1966,4013.47
Iran,IRN,1967,4297.40
Iran,IRN,1968,4598.71
Iran,IRN,1969,4912.77
Iran,IRN,1970,5654.50
Iran,IRN,1971,6030.70
Iran,IRN,1972,6602.85
Iran,IRN,1973,7793.01
Iran,IRN,1974,8582.83
Iran,IRN,1975,9735.58
Iran,IRN,1976,10618.92
Iran,IRN,1977,11695.75
Iran,IRN,1978,10880.22
Iran,IRN,1979,11437.65
Iran,IRN,1980,10147.68
Iran,IRN,1981,9740.84
Iran,IRN,1982,10586.05
Iran,IRN,1983,12145.61
Iran,IRN,1984,12650.65
Iran,IRN,1985,13288.89
Iran,IRN,1986,11872.03
Iran,IRN,1987,12236.58
